,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
182520331,"2006 3rd Annual International Conference on Mobile and Ubiquitous Systems--Workshops :San Jose, CA, 17-21 July 2006.",International Conference on Mobile and Ubiquitous Systems--Workshops; Institute of Electrical and Electronics Engineers.,"IEEE,",2006,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/182520331
187989235,Mobile information systems.,N/A,"IOS Press,Hindawi Limited",2005,N/A,1875-905X," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/187989235
191081465,The handbook of mobile middleware /,"Bellavista, Paolo.Corradi, A.","Auerbach Publications,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/191081465
213380757,Context-aware pervasive systems :architectures for a new breed of applications /,"Loke, Seng.","Auerbach Publications,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/213380757
218554614,The Internet of things :from RFID to the next-generation pervasive networked systems /,"Yan, Lu.","Auerbach Publications,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/218554614
223435909,PC business products.,N/A,Worldwide Videotex,1900,N/A,N/A," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/223435909
226086020,Microprocessors and microsystems.,N/A,Elsevier.,1995,N/A,N/A," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/226086020
227351442,"Proceedings, 2007 International Conference on Mobile Data Management :Eighth International Conference on Mobile Data Management : MDM 2007 : May 7-11, 2007, Mannheim, Germany.",International Conference on Mobile Data Management,"IEEE,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/227351442
228148517,Software development for embedded multi-core systems :a practical guide using embedded Intel architecture /,"Domeika, Max.","Elsevier / Newness,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/228148517
234080818,"Proceedings, Eleventh IEEE International Symposium on Wearable Computers :ISWC 2007 : Boston, Massachusetts, USA, October 11-13, 2007.",IEEE International Symposium on Wearable Computers,"IEEE Computer Society :IEEE,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/234080818
244204108,"Seventh International Conference on Computer Information Systems and Industrial Management Applications :proceedings, Ostrava, the Czech Republic, June 26 - June 28, 2008 /","International Conference on Computer Information Systems and Industrial Management Applications; Snášel, Václav,","IEEE Computer Society,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/244204108
259515035,"Unlicensed mobile access technology :protocols, architecture, security, standards and applications /","Zhang, Yan,Yang, Laurence Tianruo.Ma, Jianhua,","CRC Press,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/259515035
272572250,"2007 IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks :Espoo, Finland.",IEEE International Symposium on a World of Wireless Mobile and Multimedia Networks; IEEE Computer Society.University of Texas at Arlington.IEEE Computer Society.,"IEEE,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/272572250
289821353,"Proceedings of the Sixth Annual IEEE International Conference on Pervasive Computing and Communications :17-21 March 2008, Hong Kong.",IEEE International Conference on Pervasive Computing and Communications; IEEE Computer Society.Institute of Electrical and Electronics Engineers.,"IEEE Computer Society,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/289821353
311307757,Broadband mobile multimedia :techniques and applications /,"Zhang, Yan,; CRC Press.","CRC Press,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/311307757
319012217,Business & information systems engineering.,N/A,"Gabler Verlag,",2009,N/A,1867-0202," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/319012217
320978779,Journal of network and computer applications.,N/A,"Academic Press,",1996,N/A,1084-8045," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/320978779
326552519,"Fifth IEEE Workshop on Mobile Computing Systems & Applications :9-10 October 2003, Monterey, California : proceedings /",IEEE Workshop on Mobile Computing Systems and Applications; IEEE Computer Society.,"IEEE Computer Society,",2003,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/326552519
326631148,"Sixth IEEE Workshop on Mobile Computing Systems and Applications :proceedings : 2-3 December 2004, Windenmere, Cumbria, United Kingdom /",IEEE Workshop on Mobile Computing Systems and Applications; IEEE Computer Society.,"IEEE Computer Society,",2004,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/326631148
326772719,"Proceedings :fourth annual IEEE International Conference on Pervasive Computing and Communications Workshops, March 13-17, 2006, Pisa, Italy.",IEEE International Conference on Pervasive Computing and Communications; IEEE Computer Society.,"IEEE Computer Society,",2006,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/326772719
326772720,"Proceedings :fourth annual IEEE International Conference on Pervasive Computing and Communications, March 13-17, 2006, Pisa, Italy.",IEEE International Conference on Pervasive Computing and Communications; IEEE Computer Society.,"IEEE Computer Society,",2006,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/326772720
327018129,"Fifth annual IEEE International Conference on Pervasive Computing and Communications Workshops :PerCom Workshops 2007 : 19-23 March, 2007, White Plains, New York, USA /",IEEE International Conference on Pervasive Computing and Communications; IEEE Computer Society.Institute of Electrical and Electronics Engineers.,"IEEE Computer Society,",2007,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/327018129
334196091,"Mobile Data Management Workshops, 2008. MDMW 2008. Ninth International Conference on.",International Conference on Mobile Data Management,"IEEE,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/334196091
505885430,"ISWC 2009 :2009 International Symposium on Wearable Computers : proceedings : 4-7 September 2009, Linz, Austria /",International Symposium on Wearable Computers; IEEE Computer Society.,"IEEE Computer Society,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/505885430
559479371,IEEE micro.,IEEE Computer Society.,"IEEE Computer Society,",1981,N/A,N/A," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/559479371
560655837,Interactive systems for experimental applied mathematics,"ACM Symposium on Interactive Systems for Experimental Mathematics; Klerer, Melvin,Reinfelds, Juris,; Association for Computing Machinery.","Academic Press,",1968,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/560655837
562761145,Microprocessors :principles and applications /,"Debenham, Michael J.","Pergamon Press,",1979,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/562761145
563596489,Electronic digital computerstheir use in science and engineering.,"Alt, Franz L.","Academic Press,",1958,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/563596489
563673497,Digital differential analysers,"Shileĭko, A. V.","Pergamon Press; [distributed by Macmillan, New York]",1964,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/563673497
569340006,Introduction to microprocessors /,"Aspinall, D.Dagless, E. L.","Pitman Pub. ;Academic Press,",1977,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/569340006
575823186,Joint Conferences on Pervasive Computing.,"Joint Conferences on Pervasive Computing; IEEE International Conference on Ubi-Media Computing and WorkshopsInternational Conference on Pervasive Computing and ApplicationsIEEE Workshop on Advanced Distance Education TechnologiesInternational Workshop on Mobile System, E-commerce and Agent TechnologyInternational Workshop on Interactive Digital Entertainment Technologies","IEEE,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/575823186
578666030,Smart clothing :technology and applications /,"Cho, Gilsoo.","CRC Press,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/578666030
607087582,Reliable computer systems :design and evaluation /,"Siewiorek, Daniel P.; Swarz, Robert S.Siewiorek, Daniel P.","A K Peters,",1998,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/607087582
607231830,New generation computing.,N/A,"Ohmsha ;Springer-Verlag,",1983,N/A,1882-7055," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/607231830
607256900,International journal of computers & applications.,N/A,"ACTA Press,",1997,N/A,N/A," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/607256900
612404887,"Proceedings of the 2009 IEEE International Conference on Semantic Computing :14-16 September 2009, Berkeley, CA, USA.",IEEE International Conference on Semantic Computing,"IEEE Computer Society,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/612404887
613221488,"Proceedings, 2009 IEEE International Conference on Wireless and Mobile Computing, Networking and Communications :WiMob 2009 : 10-14 October 2009, Marrakech, Morocco.","IEEE International Conference on Wireless and Mobile Computing, Networking, and Communications; IEEE Computer Society.","IEEE Computer Society,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/613221488
613544983,"Proceedings of the 2009 IEEE International Symposium on Workload Characterization, IISWC :October 4-6 2009, Austin, TX, USA /",IEEE International Symposium on Workload Characterization; IEEE Computer Society.,"IEEE,",2009,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/613544983
624330279,Scalable shared-memory multiprocessing /,"Lenoski, Daniel E.; Weber, Wolf-Dietrich.","Morgan Kaufmann Publishers,",1995,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/624330279
624445256,"Microprocessor architectures :RISC, CISC, and DSP /","Heath, Steve.","Newnes,",1995,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/624445256
645807381,International journal of high speed computing.,N/A,"World Scientific,",1989,N/A,N/A," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/645807381
663408803,Journal of systems and software.,N/A,Elsevier Ltd. :ScienceDirect [distributor],,N/A,0164-1212," Digital Computers, General",EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/663408803
664114782,Mobile Computing Handbook.,"Kelly, Laurie,",C R C Press LLCTaylor & Francis Group [distributor],2004,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/664114782
665964357,Cloud computing :technologies and strategies of the ubiquitous data center /,"Chee, Brian J. S.; Franklin, Curtis,","CRC Press,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/665964357
668253670,"Enabling context-aware web services :methods, architectures, and technologies /","Sheng, Quan Z.Yu, Jian,Dustdar, Schahram.","CRC Press/Taylor & Francis,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/668253670
669197292,"2010 3rd IEEE International Conference on Ubi-Media Computing :U-Media : July 5-6, 2010, Zhejiang Normal University, Jinhua, China /","IEEE International Conference on Ubi-Media Computing and Workshops; Klamma, Ralf,; Institute of Electrical and Electronics Engineers,","IEEE,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/669197292
676693812,IEEE standard criteria for digital computers in safety systems of nuclear power generating stations /,IEEE Power Engineering Society.Institute of Electrical and Electronics Engineers.IEEE-SA Standards Board.,"Institute of Electrical and Electronics Engineers,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/676693812
679402735,"First International Symposium on Wearable Computers :digest of papers : October 13-14, 1997, Cambridge, Massachusetts /",International Symposium on Wearable Computers; IEEE Computer Society.IEEE Computer Society.,"IEEE Computer Society Press,",1997,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/679402735
680468190,"Proceedings :30th Annual Simulation Symposium, April 7-9, 1997, Atlanta, Georgia /",Annual Simulation Symposium; Society for Computer Simulation.IEEE Computer Society.,"IEEE Computer Society Press,",1997,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/680468190
680622072,"Second International Symposium on Wearable Computers :digest of papers, October 19-20, 1998, Pittsburgh, Pennsylvania /",International Symposium on Wearable Computers; IEEE Computer Society.ACM SIGMOBILE.,"IEEE Computer Society Press,",1998,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/680622072
682229878,"FTCS-22 :digest of papers : the Twenty-Second International Symposium on Fault-Tolerant Computing, July 8-10, 1992 /",International Symposium on Fault-Tolerant Computing; IEEE Computer Society.,"IEEE Computer Society Press,",1992,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/682229878
694080366,"ISWC 2008 :proceedings, Twelfth IEEE International Symposium on Wearable Computers : Pittsburgh, Pennsylvania, September 28-October 1, 2008.",IEEE International Symposium on Wearable Computers,"IEEE Computer Society :IEEE,",2008,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/694080366
694831144,Introduction to contextual processing :theory and applications /,"Vert, Gregory.; Iyengar, S. S.Phoha, Vir V.","CRC Press,",2011,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/694831144
708662106,"PCSPA 2010 :2010 First International Conference on Pervasive Computing, Signal Processing, and Applications, Harbin, China, 17-19 September 2010.","International Conference on Pervasive Computing, Signal Processing, and Applications; IEEE Computer Society.","IEEE Computer Society,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/708662106
742266195,"Proceedings 2010 the 5th International Conference on Pervasive Computing and Applications :ICPCA 10 : 01-03 December, 2010, Maribor, Slovenia /","International Conference on Pervasive Computing and Applications; Hu, Bo,Li, Xiaowei.Yan, Jingzhi.; Institute of Electrical and Electronics Engineers.Microsoft Corporation.IEEE Computer Society.","IEEE,",2010,N/A,N/A," Digital Computers, General",EBOOKS,https://libswu.on.worldcat.org/oclc/742266195
