,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
749200329,พิลกโฉมการัจดื้ซอัจดหาแนวให่ม้ดวย e-procurement /,บิรัษทัพนธวิณช.,658.72 พ564พ 2548, Management. Industrial Management,"บิรัษท ัพนธวิณช จำักด,",2005,0,https://libswu.on.worldcat.org/oclc/749200329
749333161,Leadership /,"Daft, Richard L.; Lane, Patricia G.",306.44 La287(4), Management. Industrial Management,"South-Western, Cengage Learning,",2011,0,https://libswu.on.worldcat.org/oclc/749333161
750150622,101 ประสบการ์ณส้รางุธริกจ่สวนัตว /,"นอ์รแมน, แจน.; เรัวต ัตนตยานน์ท.",658.4 น366ห 2548, Management. Industrial Management,"บิรัษท ีซเ็อดูยเคั่ชน จำักด (มหาชน),",2005,0,https://libswu.on.worldcat.org/oclc/750150622
751677428,Developing management skills /,"Whetten, David A.; Cameron, Kim S.",658.4 Wh568D 2011, Management. Industrial Management,"Pearson,",2011,0,https://libswu.on.worldcat.org/oclc/751677428
752060177,ส้รางีทมใ้หชนะ =The ABC's of building a business team that wins : [the invisble code of honor that takes ordinary people and turns them into a championship team] /,"ิซงเกอ์ร, แบล์ร.; อุนพง์ศ ธริณนท์ร.",658.402 ซ239ส, Management. Industrial Management,"บิรัษท ีซเ็อดูยเคั่ชน จำักด (มหาชน),",2005,0,https://libswu.on.worldcat.org/oclc/752060177
753469724,ุคณธรรมและจิรยธรรมของู้ผบิรหาร /,"ธาินนท์ร กัรยิวเีชยร,",174.93527 ธ515ค, Management. Industrial Management,โครงการปิรญญาโททางการับญีช คณะพาิณชศาสต์รและการับญีช มหาิวทยาัลยธรรม,2005,0,https://libswu.on.worldcat.org/oclc/753469724
754566436,พฤติกรรมองค์การ : การศึกษาการบริหารพฤติกรรมองค์การเชิงบริหาร =Organization behavior /,ธงชัย สันติวงษ์,658.4 ธ117พ 2540, Management. Industrial Management,"ไทยวัฒนาพานิช,",1997,0,https://libswu.on.worldcat.org/oclc/754566436
754567190,Entrepreneur :[great interview with entertainment entrepreneur] /,ัธนยัวช์ร ไชยตระูกลัชย.; อาิทต์ย โกิวทวรางูกร.,338.04092 ธ469อ, Management. Industrial Management,"Thaicoon Book,",2005,0,https://libswu.on.worldcat.org/oclc/754567190
754727787,Thailand stand-up /,"ุสิวท์ย เมิษนทีร์ย,",338.9593 ส881ท, Management. Industrial Management,"BrandAgebooks,",2005,0,https://libswu.on.worldcat.org/oclc/754727787
754976988,การัพฒนา SCM (supply chain management) บนเ้สนทาง e-business /,"ุคมะงะิอ, นะโอะิก.; ุกลพง์ศ ูยินัพนุ์ธ.; ุสเมธ ผลาิพูบล์ย.",658.054678 ก743ก, Management. Industrial Management,"ส.ส.ท.,",2006,0,https://libswu.on.worldcat.org/oclc/754976988
755993982,Business research methods /,"Cooper, Donald R.; Schindler, Pamela S.",378.593 อ493ป  ล.1, Management. Industrial Management,"McGraw-Hill,",2011,0,https://libswu.on.worldcat.org/oclc/755993982
755993982,Business research methods /,"Cooper, Donald R.; Schindler, Pamela S.",378.593 อ493ป  ล.2, Management. Industrial Management,"McGraw-Hill,",2011,0,https://libswu.on.worldcat.org/oclc/755993982
757931995,Case study research for business /,"Farquhar, Jillian Dawes.",650.0723 Fa238C, Management. Industrial Management,"SAGE,",2012,0,https://libswu.on.worldcat.org/oclc/757931995
760268997,การวางแผนกลุยท์ธ /,ุอิทศ ขาวเีธยร.,658.4012 อ824ก 2549, Management. Industrial Management,"สำันกิพม์พแ่หงุจฬาลงกร์ณมหาิวทยาัลย,",2006,0,https://libswu.on.worldcat.org/oclc/760268997
761595818,จากอง์คกรแ่หงการเีรยนู้ร-- ู่สอง์คกรเี่ปยมุสข /,ธงัชย สมูบร์ณ.,658.1 จ291, Management. Industrial Management,"ปราช์ญสยาม,",2006,0,https://libswu.on.worldcat.org/oclc/761595818
769991386,Managing nonprofit organizations /,"Tschirhart, Mary,; Bielefeld, Wolfgang.",658.048 Ts879M, Management. Industrial Management,"Jossey-Bass,",2012,0,https://libswu.on.worldcat.org/oclc/769991386
772325512,ความรู้เกี่ยวกับการจัดการ :โครงการผลงานวิชาการมหาวิทยาลัยราชภัฏธนบุรีเฉลิมพระเกียรติเนื่องในวโรกาสพระบาทสมเด็จพระเจ้าอยู่หัวทรงครองสิริราชสมบัติครบ 60 ปี /,วรารัตน์ เขียวไพรี.; มหาวิทยาลัยราชภัฎธนบุรี.,658.4 ว322ค, Management. Industrial Management,"มหาวิทยาลัยราชภัฎธนบุรี,",2010,0,https://libswu.on.worldcat.org/oclc/772325512
772571435,การัวดผลการปิฏับิตงานอง์คกร /,นภดล ่รมโพิ์ธ.,658.4013 น191ก, Management. Industrial Management,"สำันกิพม์พมหาิวทยาัลยธรรมศาสต์ร,",2011,0,https://libswu.on.worldcat.org/oclc/772571435
772852415,Creating effective teams :a guide for members and leaders /,"Wheelan, Susan A.",658.4022 Wh561C 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/772852415
773225377,Organizational behavior :a modern behavioral approach to management.,"Luthans, Fred,",658.4 Lu983O, Management. Industrial Management,"McGraw-Hill Kogakusha,",1973,0,https://libswu.on.worldcat.org/oclc/773225377
778825847,่ผาึ๋กน จอมัอจฉิรยะ Peter Drucker /,ุสีธ พนาวร.; ัจกรกฤษ์ณ ุ่พมไพศาลัชย.,658 ด131ผ, Management. Industrial Management,"บิรัษท ูยีบีซแอล ุ๊บค์ส จำักด,",2010,0,https://libswu.on.worldcat.org/oclc/778825847
779117728,ผู้นำกับการจัดการการเปลี่ยนแปลง =Leadership and change management /,พิชาภพ พันธุ์แพ.,658.4092 พ646ผ 2554, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2011,0,https://libswu.on.worldcat.org/oclc/779117728
779117728,ผู้นำกับการจัดการการเปลี่ยนแปลง =Leadership and change management /,พิชาภพ พันธุ์แพ.,658.4092 พ646ผ 2554  ร.2, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2011,0,https://libswu.on.worldcat.org/oclc/779117728
779878206,101 design methods :a structured approach for driving innovation in your organization /,"Kumar, Vijay.",658.4063 Ku96O 2013, Management. Industrial Management,"Wiley,",2013,0,https://libswu.on.worldcat.org/oclc/779878206
779878206,101 design methods :a structured approach for driving innovation in your organization /,"Kumar, Vijay.",658.4063 Ku96O 2013  c.2, Management. Industrial Management,"Wiley,",2013,0,https://libswu.on.worldcat.org/oclc/779878206
779884580,การัพฒนาแนวทางปิฏับิตในการดำเินนุธริกจอ่ยางั่ยงืยนตามปัรชญาของเศรษฐิกจพอเีพยง (Sufficiency economy leadership practices) ระยะี่ท 1 /,ุสขสรร์ค ักนตะุบตร.; สำันกงานกองุทนสันบสุนนการิวัจย.,363.73874 ว464ก, Management. Industrial Management,"สำันกงานกองุทนสันบสุนนการิวัจย (สกว.),",2010,0,https://libswu.on.worldcat.org/oclc/779884580
779884580,การัพฒนาแนวทางปิฏับิตในการดำเินนุธริกจอ่ยางั่ยงืยนตามปัรชญาของเศรษฐิกจพอเีพยง (Sufficiency economy leadership practices) ระยะี่ท 1 /,ุสขสรร์ค ักนตะุบตร.; สำันกงานกองุทนสันบสุนนการิวัจย.,650 ก494, Management. Industrial Management,"สำันกงานกองุทนสันบสุนนการิวัจย (สกว.),",2010,0,https://libswu.on.worldcat.org/oclc/779884580
779899534,กลยุทธ์อัจฉริยะเอาชนะคู่แข่ง /,"แชมปี้, เจมส์,; อมราลักษณ์ คลธา.; กานต์สุดา มาฆะศิรานนท์.",658.4 ช794ก, Management. Industrial Management,"บริษัท เอ็กซเปอร์เน็ท,",2011,0,https://libswu.on.worldcat.org/oclc/779899534
779922824,Startup and change the world :guide for young social entrepreneurs /,"Appanah, S. Dev.; Shrestha, Sunit.; Youth Social Enterprise Initiative.Global Knowledge Partnership.",361.2 Ap646S, Management. Industrial Management,"Youth Social Enterprise Initiative, Global Knowledge Partnership,",2007,0,https://libswu.on.worldcat.org/oclc/779922824
781618423,"""คน"" จุดตาย SMEs/",ไพศาล เตมีย์,658.3 พ996ค, Management. Industrial Management,"เอช อาร์ เซ็นเตอร์,",2010,0,https://libswu.on.worldcat.org/oclc/781618423
784582781,"Innovation management :strategies, concepts and tools for growth and profit /","Maital, Shlomo.; Seshadri, D. V. R.,",658.4063 Ma232I, Management. Industrial Management,"SAGE,",2012,0,https://libswu.on.worldcat.org/oclc/784582781
786261640,Personal time management /,"Haynes, Marion E.",640.43 Ha424P, Management. Industrial Management,"Crisp,",1987,0,https://libswu.on.worldcat.org/oclc/786261640
786261640,Personal time management /,"Haynes, Marion E.",640.43 Ha424P  c.2, Management. Industrial Management,"Crisp,",1987,0,https://libswu.on.worldcat.org/oclc/786261640
788815782,สงครามแบรน์ดชนแบรน์ด /,ถนอมัศกิ์ด ิจราุยสัวสิ์ด.; ปารีณ์ย คชพร.,658.827 ถ192ส, Management. Industrial Management,"ปราช์ญ,",2011,0,https://libswu.on.worldcat.org/oclc/788815782
793339957,Managing & organizations /,"Clegg, Stewart.; Kornberger, Martin,Pitsis, Tyrone,Clegg, Stewart.",658 Cl624M 2011, Management. Industrial Management,"SAGE Publications,",2011,0,https://libswu.on.worldcat.org/oclc/793339957
793497196,Organizational communication :a critical approach /,"Mumby, Dennis K.",302.35 Mu962O 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/793497196
793520322,How to speak and listen effectively /,"Robbins, Harvey A.; American Management Association.",658.45 Ro633H, Management. Industrial Management,"AMACOM,",1992,0,https://libswu.on.worldcat.org/oclc/793520322
793523165,Key issues in the new knowledge management /,"Firestone, Joseph M.; McElroy, Mark W.",658.4038 Fi523K, Management. Industrial Management,"Butterworth-Heinemann,",2003,0,https://libswu.on.worldcat.org/oclc/793523165
793806917,คู่มือวิเคราะห์ SWOT อย่างมืออาชีพ :จุดเริ่มต้นของยุทธศาสตร์ที่ไม่ทำไม่ได้ /,เอกชัย บุญยาทิษฐาน,658.4012 อ873ค, Management. Industrial Management,"ปัญญาชน,",2010,0,https://libswu.on.worldcat.org/oclc/793806917
794008791,"APDSI 2002 :7th Asia-Pacific Decision Sciences Institute Conference, 24-27 July 2002 /",Asia-Pacific Decision Sciences Institute Conference; National Institute of Development Administration.,658.403 As832A, Management. Industrial Management,"The Institute,",2002,0,https://libswu.on.worldcat.org/oclc/794008791
794032625,Sustainability :essentials for business /,"Young, Scott T.; Dhanda, Kanwalroop Kathy,",658.4083 Yo76S 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/794032625
794192160,"Reasoning, communication and connections in mathematics :yearbook 2012, Association of Mathematics Educators /","Kaur, Berinderjeet,Toh, Tin Lam.; Association of Mathematics Educators (Singapore)",510.71 Re288 2012, Management. Industrial Management,"World Scientific :Association of Mathematics Educators,",2012,0,https://libswu.on.worldcat.org/oclc/794192160
796758912,Leadership 2.0 /,"Bradberry, Travis.; Greaves, Jean.",814.508 Ei34 2008, Management. Industrial Management,"TalentSmart,",2012,0,https://libswu.on.worldcat.org/oclc/796758912
798310292,Logistics management /,"Grant, David B.",658.5 Gr761L 2012, Management. Industrial Management,"Pearson Education Ltd.,",2012,0,https://libswu.on.worldcat.org/oclc/798310292
798615419,Managing corporate communication :a cross-cultural approach /,"Gambetti, Rossella.Quigley, Stephen P.",658.45 Ma266 2013, Management. Industrial Management,"Palgrave Macmillan,",2013,0,https://libswu.on.worldcat.org/oclc/798615419
798770088,องค์การและการจัดการ =Organization and management /,สมคิด บางโม.,658 ส234อ 2553, Management. Industrial Management,"วิทยพัฒน์,",2010,0,https://libswu.on.worldcat.org/oclc/798770088
801447739,การบริหารเวลาอย่างมีประสิทธิภาพ /,ยงยุทธ พีรพงศ์พิพัฒน์,658.4093 ย126ก, Management. Industrial Management,"ดีโฟ คอนซัลแท็นท์,",2008,0,https://libswu.on.worldcat.org/oclc/801447739
804077451,ศาสตร์แห่งการบริหารตามแบบฉบับสามก๊ก /,"สุวรรณา ตปนียากรกช.; มุกรินทร์ แพรกนกแก้ว,",658 ส873ศ, Management. Industrial Management,"ณ ดา,",2012,0,https://libswu.on.worldcat.org/oclc/804077451
806193305,Managing supply chains :a logistics approach /,"Coyle, John J.",346 ธ338ก 2559, Management. Industrial Management,"South-Western Cengage Learning,",2013,0,https://libswu.on.worldcat.org/oclc/806193305
806193305,Managing supply chains :a logistics approach /,"Coyle, John J.",346 ธ338ก 2559  ร.2, Management. Industrial Management,"South-Western Cengage Learning,",2013,0,https://libswu.on.worldcat.org/oclc/806193305
806291780,Corporate performance management best practices :a case study approach to accelerating CPM results /,"Paladino, Bob,",658.4013 Pa153C 2013, Management. Industrial Management,"Wiley,",2013,0,https://libswu.on.worldcat.org/oclc/806291780
806859722,"เถ้าแก่น้อย ""ต๊อบ"" story /","สรกล อดุลยานนท์.; เชตวัน เตือประโคน,",650.1 ส324ถ, Management. Industrial Management,"มติชน,",2012,0,https://libswu.on.worldcat.org/oclc/806859722
808068149,วิธีจัดทำแผนธุรกิจ =Business plan /,วีรวุธ มาฆะศิรานนท์.,658.401 ว853ว, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2012,0,https://libswu.on.worldcat.org/oclc/808068149
809163307,การบริหารโครงการ =Managing projects large and small /,"อัสติน, โรเบิร์ต ดี.; คมสัน ขจรชีพพันธุ์งาม,",658.404 อ583ก 2553, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2010,0,https://libswu.on.worldcat.org/oclc/809163307
809163307,การบริหารโครงการ =Managing projects large and small /,"อัสติน, โรเบิร์ต ดี.; คมสัน ขจรชีพพันธุ์งาม,",658.404 อ583ก 2553  ร.2, Management. Industrial Management,"เอ็กซเปอร์เน็ท,",2010,0,https://libswu.on.worldcat.org/oclc/809163307
809648915,Effective small business management :an entrepreneurial approach /,"Scarborough, Norman M.; Zimmerer, Thomas.",658.022 Sc285E 2000, Management. Industrial Management,"Prentice Hall,",2001,0,https://libswu.on.worldcat.org/oclc/809648915
809849857,"Organizational behavior :key concepts, skills & best practices /","Kinicki, Angelo,; Fugate, Mel,; McGraw-Hill/Irwin,McGraw-Hill Companies.",658.3 Ki55O, Management. Industrial Management,"McGraw-Hill Irwin,",2012,0,https://libswu.on.worldcat.org/oclc/809849857
810273659,Program evaluation and performance measurement :an introduction to practice /,"McDavid, James C.; Huse, Irene.Hawthorn, Laura R. L.McDavid, James C.",658.4013 Ma134P 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/810273659
810410121,Organizational behavior /,"Robbins, Stephen P.,; Judge, Tim.",658.3 Ro636O 2013, Management. Industrial Management,"Pearson,",2013,0,https://libswu.on.worldcat.org/oclc/810410121
811786436,Strategic management :concepts and cases : a competitive advantage approach /,"David, Fred R.",658.4012 Da249S 2013, Management. Industrial Management,"Pearson,",2013,0,https://libswu.on.worldcat.org/oclc/811786436
812081222,Contemporary management /,"Jones, Gareth R.; George, Jennifer M.",709.515 ป622ศ 2558, Management. Industrial Management,"McGraw-Hill/Irwin,",2014,0,https://libswu.on.worldcat.org/oclc/812081222
812081222,Contemporary management /,"Jones, Gareth R.; George, Jennifer M.",709.515 ป622ศ 2558  ร.2, Management. Industrial Management,"McGraw-Hill/Irwin,",2014,0,https://libswu.on.worldcat.org/oclc/812081222
812160298,การวิจัยทางธุรกิจ /,ศรีเพ็ญ ทรัพย์มนชัย.; มนวิกา ผดุงสิทธิ์.; นภดล ร่มโพธิ์.,650.072 ศ232ก, Management. Industrial Management,"ฟิสิกส์เซ็นเตอร์,",2012,0,https://libswu.on.worldcat.org/oclc/812160298
812486269,บริหารแบบผู้นำ ทำแบบอินเทรนด์ /,บุญชัย ใจเย็น.,658.4 บ426บ, Management. Industrial Management,"ปราชญ์,",2011,0,https://libswu.on.worldcat.org/oclc/812486269
814181477,Dialogue--ดอกอะไร :เครื่องมือบริหารสมัยใหม่--เพื่อการพัฒนาอย่างยั่งยืน /,วรภัทร์ ภู่เจริญ,658.45 ว233ด, Management. Industrial Management,"อริยชน,",2009,0,https://libswu.on.worldcat.org/oclc/814181477
814301993,Global business today /,"Hill, Charles W. L.",347.05 ป352(34) 2559, Management. Industrial Management,"McGraw-Hill Irwin,",2014,0,https://libswu.on.worldcat.org/oclc/814301993
814448941,Decentralized management.,N/A,658.402 De292, Management. Industrial Management,"Harvard Business Review,",1966,0,https://libswu.on.worldcat.org/oclc/814448941
815193077,ศาสตร์แห่งการเป็นผู้นำ /,ปริญญา ตันสกุล.,158.4 ป458ศ, Management. Industrial Management,"จิตจักรวาล,",2007,0,https://libswu.on.worldcat.org/oclc/815193077
816197416,สร้างสถานะอนาคตแบบลีน ด้วยการจัดการสายธารคุณค่า /,"ลุยสเตอร์, ทอม.; แท็ปปิ้ง, ดอน.; วิทยา สุหฤทดำรง.",658.515 ท332ส, Management. Industrial Management,"อี.ไอ.สแควร์,",2011,0,https://libswu.on.worldcat.org/oclc/816197416
816427282,11 ไอเดียธุรกิจเล็ก ๆ ทำง่ายกำไรดี /,นิกข์นิภา สหัสโยธิน,338.642 น539ส, Management. Industrial Management,"ไอดีซีอินโฟดิสทริบิวเตอร์เซ็นเตอร์,",2009,0,https://libswu.on.worldcat.org/oclc/816427282
820527210,"Strategic brand management :building, measuring, and managing brand equity /","Keller, Kevin Lane,",658.827 Ke29S 2013, Management. Industrial Management,"Pearson,",2013,0,https://libswu.on.worldcat.org/oclc/820527210
820779892,Qualitative research in business & management /,"Myers, Michael D.",650.072 My996Q 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/820779892
822957644,"Statistics, data analysis and decision modeling /","Evans, James R.; Basu, Ayanendranath.",658.4033 Ev92S 2013, Management. Industrial Management,"Pearson,",2013,0,https://libswu.on.worldcat.org/oclc/822957644
823499586,ข้อเสนอแนวทางการส่งเสริมการใช้การจัดการความรู้เพื่อเพิ่มประสิทธิภาพองค์กรการศึกษาขั้นพื้นฐาน /,อุษา ชูชาติ.; สำนักงานเลขาธิการสภาการศึกษา.,370.152 อ864ข, Management. Industrial Management,กลุ่มส่งเสริมเครือข่ายทางการศึกษา สำนักนโยบายด้านประสิทธิภาพการบริห,2010,0,https://libswu.on.worldcat.org/oclc/823499586
823827887,"Supply chain management :strategy, planning, and operation /","Chopra, Sunil,; Meindl, Peter,",658.7 Ch549S, Management. Industrial Management,"Pearson,",2013,0,https://libswu.on.worldcat.org/oclc/823827887
823886872,จิตวิทยาสำหรับนักบริหาร /,พรรณราย ทรัพยะประภา,158.4 พ266จ, Management. Industrial Management,"วีชันอาร์ต คอร์ปอเรชั่น,",1988,0,https://libswu.on.worldcat.org/oclc/823886872
824599791,การประเมินโครงการ =Program evaluation /,เชาว์ อินใย,001.4 ช727ก, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2010,0,https://libswu.on.worldcat.org/oclc/824599791
827608401,Diagnosing management training and development needs :concepts and techniques /,"Kubr, Milan.; Prokopenko, Joseph.",658.407124 Ku95D, Management. Industrial Management,"International Labour Office,",1992,0,https://libswu.on.worldcat.org/oclc/827608401
827886625,Entrepreneurship /,"Hisrich, Robert D.; Peters, Michael P.Shepherd, Dean A.",658.421 Hi673E 2013, Management. Industrial Management,"McGraw-Hill/Irwin ;McGraw-Hill Education (Asia) [distributor],",2013,0,https://libswu.on.worldcat.org/oclc/827886625
828436464,Innovation ิคดจิรง-- ทำไ้ด /,ปีรดา ัยงุสขสถาพร.; สมาคมนัวตกรรมและทัรพ์ยิสนทางัปญญา.,658.4063 ป471อ, Management. Industrial Management,"สมาคมนัวตกรรมและทัรพ์ยิสนทางัปญญา,",2012,0,https://libswu.on.worldcat.org/oclc/828436464
828834141,Management & organisational behaviour /,"Mullins, Laurie J.; Christy, Gill,",658 Mu959M 2013, Management. Industrial Management,"Pearson Education,",2013,0,https://libswu.on.worldcat.org/oclc/828834141
829056011,Leadership :a critical text /,"Western, Simon.",658.4092 We527L 2013, Management. Industrial Management,"SAGE,",2013,0,https://libswu.on.worldcat.org/oclc/829056011
829167006,บริหารนอกตำรา /,ทวีป อภิสิทธิ์.,658 ท199บ, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2012,0,https://libswu.on.worldcat.org/oclc/829167006
829898972,การจัดการเชิงกลยุทธ์ :การสร้างและการดำเนินกลยุทธ์ /,"ทอมป์สัน, อาเธอร์ เอ,; ทรรศนะ บุญขวัญ.",658.4012 ก446(2), Management. Industrial Management,"แมคกรอ-ฮิล,",2012,0,https://libswu.on.worldcat.org/oclc/829898972
840937613,"Managing innovation :integrating technological, market and organizational change /","Tidd, Joseph,; Bessant, J. R.",658.514 Ti558M 2013, Management. Industrial Management,"John Wiley & Sons,",2013,0,https://libswu.on.worldcat.org/oclc/840937613
841145700,บุคคลบันดาลใจ ยิ่งใหญ่ด้วยความดี /,"ก่อศักดิ์ ไชยรัศมีศักดิ์,",920 ก365บ, Management. Industrial Management,"บุ๊คสไมล์,",2010,0,https://libswu.on.worldcat.org/oclc/841145700
841199216,"Reframing organizations :artistry, choice, and leadership /","Bolman, Lee G.,; Deal, Terrence E.,",658.4063 Bo692R 2013, Management. Industrial Management,"Jossey-Bass, a Wiley brand,",2013,0,https://libswu.on.worldcat.org/oclc/841199216
842188108,การขนส่งสินค้าในงานโลจิสติกส์ =Goods transportation in logistics works /,คำนาย อภิปรัชญาสกุล.,658.5 ค357ร 2556, Management. Industrial Management,"บริษัท โฟกัสมีเดีย แอนด์ พับลิชชิ่ง จำกัด,",2013,0,https://libswu.on.worldcat.org/oclc/842188108
843853194,อยากเ็ปนูลก้นองไปจนตาย-- หืรอออกมารวย้ดวยัตวเอง /,ตฤณกร.,658 ต198อ 2556, Management. Industrial Management,"บิรัษท เดอะ ีซนินธ ิอนเตอ์รุ๊บก จำักด,",2013,0,https://libswu.on.worldcat.org/oclc/843853194
844074062,Analytics for leaders :a performance measurement system for business success /,"Fisher, N. I.",658.4013 Fi535A 2013, Management. Industrial Management,"Cambridge University Press,",2013,0,https://libswu.on.worldcat.org/oclc/844074062
848696531,Reinventing the business :preparing today's enterprise for tomorrow's technolgy /,"Harmon, Roy L.; Peterson, Leroy D.",658.4063 Ha288R, Management. Industrial Management,"Free Press,",1996,0,https://libswu.on.worldcat.org/oclc/848696531
851247495,Management /,"Schermerhorn, John R.",658 Sc326M 1999  c.2, Management. Industrial Management,"Wiley,",1999,0,https://libswu.on.worldcat.org/oclc/851247495
854766627,Management science :the art of decision making /,"Mathur, Kamlesh.; Solow, Daniel.",658.403 Ma432M, Management. Industrial Management,"Prentice-Hall,",1994,0,https://libswu.on.worldcat.org/oclc/854766627
854953040,Small business management :entrepreneurship and beyond /,"Hatten, Timothy S.",658.022 Ha366S, Management. Industrial Management,"Houghton Mifflin Co,",2003,0,https://libswu.on.worldcat.org/oclc/854953040
855491795,Effective crisis communication :moving from crisis to opportunity /,"Ulmer, Robert R.,; Sellnow, Timothy L.Seeger, Matthew W.",658.477 Ul43E 2015, Management. Industrial Management,"SAGE,",2015,0,https://libswu.on.worldcat.org/oclc/855491795
855974811,หลักการจัดการ =Principle of management /,มุกมณี มีโชคชูสกุล.,658 ม623ห, Management. Industrial Management,"บริษัท ทริปเพิ้ล เอ็ดดูเคชั่น จำกัด,",2012,0,https://libswu.on.worldcat.org/oclc/855974811
856879277,The essentials of risk management /,"Crouhy, Michel,; Galai, Dan.Mark, Robert",658.155 Cr952E 2014, Management. Industrial Management,"McGraw-Hill,",2014,0,https://libswu.on.worldcat.org/oclc/856879277
857107114,Managerial accounting :international student version /,"Weygandt, Jerry J.; Kimmel, Paul D.Kieso, Donald E.",516.007 Ge345 2004, Management. Industrial Management,"Wiley,",2012,0,https://libswu.on.worldcat.org/oclc/857107114
857807881,การวิจัยดำเนินงาน =Operations research /,รุ่งรัตน์ ภิสัชเพ็ญ.; พรธิภา องค์คุณารักษ์.,003 ว364ส 2556, Management. Industrial Management,"บริษัท ซีเอ็ดยูเคชั่น จำกัด (มหาชน),",2013,0,https://libswu.on.worldcat.org/oclc/857807881
858406712,คลื่นลูกที่ 4 การขยายดาวไลน์ =The wave 4 way to building your downline /,"โพ, ริชาร์ด,; ยงยุทธ ยุวยุทธ.",658.84 พ967ค, Management. Industrial Management,"วันเวิลด์,",2004,0,https://libswu.on.worldcat.org/oclc/858406712
858417446,จัดเวลาอย่างมืออาชีพ =Time management from the inside out /,"มอร์เกนสเติร์น, จูลี่.; สุพิน ลักษณ์นารากุล.",658.4093 ม265จ, Management. Industrial Management,"ดอกหญ้า 2000,",2002,0,https://libswu.on.worldcat.org/oclc/858417446
858428746,กฎ 80/20 =The 80/20 principle : กฎมหัศจรรย์แห่งจักรวาล /,"คอช, ริชาร์ด จอห์น,; ธนัชชา วิสุนี.",650.1 ค183ก, Management. Industrial Management,"Good Morning,",2003,0,https://libswu.on.worldcat.org/oclc/858428746
858465258,สร้างวัฒนธรรมให้องค์การ สร้างวิถีทางสู่ความเป็นเลิศ /,"ดีล, เทอร์เร็นซ์ อี.; เคเนดี้, เอเลน เอ.; กริช สืบสนธิ์.",658 ด639ส, Management. Industrial Management,"บริษัท ซีเอ็ดยูเคชั่น จำกัด,",1992,0,https://libswu.on.worldcat.org/oclc/858465258
858896521,Cross-cultural management :essential concepts /,"Thomas, David C.; Peterson, Mark F.,Thomas, David C.",658.049 Th455C 2015, Management. Industrial Management,"SAGE,",2015,0,https://libswu.on.worldcat.org/oclc/858896521
859367892,ระเบียบวิธีวิจัยธุรกิจ /,นราศีร ไววินชุกล.; ชูศักดิ์ อุดมศรี.,001.422 น241ร 2554, Management. Industrial Management,"สำนักพิมพ์แห่งจุฬาลงกรณ์มหาวิทยาลัย,",2011,0,https://libswu.on.worldcat.org/oclc/859367892
860008408,ปิดตายความเสี่ยงด้วย--Protect business risks strategy บริหารกำไรให้ธุรกิจปิดทุกช่องทางความเสี่ยง /,หทัยชนก จรณะ,658.155 ห135บ, Management. Industrial Management,"ไอ เอ็ม บุ๊คส์,",2007,0,https://libswu.on.worldcat.org/oclc/860008408
860027787,ปรัชญาจับฉ่าย /,สารสิน วีระผล; พิมพ์อนงค์ ริมสินธุ,650.1 ส676ป, Management. Industrial Management,"นานมีบุ๊คส์พับลิเคชั่น,",2007,0,https://libswu.on.worldcat.org/oclc/860027787
860035817,การจัดการและพฤติกรรมองค์การ /,"ร็อบบินส์, สตีเฟ็นส์ พี; คูลเตอร์, แมรี่; วิรัช สงวนวงศ์วาน",658.1 ร187ก, Management. Industrial Management,"เพียร์สัน เอ็ดดูเคชั่น อินโคไชน่า,",2007,0,https://libswu.on.worldcat.org/oclc/860035817
860095644,สร้างแบรนด์อย่างพอเพียง =Sufficiency branding sustainable brand /,ศิริกุล เลากัยกุล.,658.827 ศ448ส4 2551, Management. Industrial Management,"ผู้จัดการรายสัปดาห์,",2008,0,https://libswu.on.worldcat.org/oclc/860095644
860108749,โลจิสติกส์เพื่อการผลิต และการจัดการดำเนินงาน /,คำนาย อภิปรัชญาสกุล,658.5 ค357ล4, Management. Industrial Management,"โฟกัส มีเดีย แอนด์พับลิชชิ่ง,",2006,0,https://libswu.on.worldcat.org/oclc/860108749
