,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
1328354476,"Teachers' beliefs and strategies when teaching reading in multilingual settings :case studies in German, Swedish and Chilean grade 4 classrooms /","Granström, Monica Bravo,; Pädagogische Hochschule Weingarten,","Logos Verlag Berlin GmbH,",2019,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1328354476
1332988473,"2022 10th International Conference on Information and Education Technology (ICIET 2022) :April 9-11, 2022, Matsue, Japan.","International Conference on Information and Education Technology; Institute of Electrical and Electronics Engineers,Okayama Daigaku,","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1332988473
1338647666,"High-quality outdoor learning :evidence-based education outside the classroom for children, teachers and society /","Jucker, Rolf,Au, Jakob van,","Springer,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1338647666
1346786882,Social-emotional competences of preschoolers :the impact of outdoor educational activities /,"Clipa, Otilia,; Cîmpan, Erica,","Peter Lang,",2020,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1346786882
1347048567,Narrating sustainability through storytelling /,"Fischer, Daniel,Fücker, Sonja,Selm, Hanna,","Routledge,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1347048567
1348375172,"HOCHSCHULDIDAKTIK ALS PROFESSIONELLE VERBINDUNG VON FORSCHUNG, POLITIK UND PRAXIS",N/A,"WBV MEDIA,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348375172
1348376439,"LABORE IN DER HOCHSCHULLEHRE;DIDAKTIK, DIGITALISIERUNG, ORGANISATION",N/A,"WBV MEDIA,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348376439
1348376843,"BERUFLICHE BILDUNG IM DEUTSCH-KASACHISCHEN KONTEXT;DUALE AUSBILDUNG IN LOGISTIK, MECHATRONIK UND NACH HALTIGER ENERGIEVERSORGUNG (VOLUME 62)",N/A,"WBV MEDIA,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348376843
1348377354,LEHREN UND LERNEN IN DEN INGENIEURWISSENSCHAFTEN;INNOVATIV - DIGITAL - INTERNATIONAL,N/A,"WBV MEDIA,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348377354
1348378009,SCHULISCH-BERUFLICHE UBERGANGE IM KONTEXT VON INKL USION;STUDIE ZU UNTERSTUTZUNGSSTRATEGIEN FUR FORDERBEDUR FTIGE JUNGE MENSCHEN (VOLUME 66),"NEPOMYASHCHA, YULIYA.","WBV MEDIA,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348378009
1348378283,BERUFSBILDUNG FUR NACHHALTIGE ENTWICKLUNG;UMSETZUNGSBARRIEREN UND INTERDISZIPLINARE FORSCHUN GSFRAGEN (VOLUME 39),N/A,"WBV MEDIA,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348378283
1348379828,F&E-KOOPERATIONEN IN JOINT-VENTURES;EINE BERUFSPADAGOGISCHE ANALYSE (VOLUME 65).,CORNELIA UNGER-ENDRES.,"WBV MEDIA,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348379828
1348637344,Psychische Belastungen in der BerufsbiografieInterdisziplinäre Perspektiven /,"Kranert, Hans-WalterStein, Roland","wbv Media,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1348637344
1350594766,2022 8th International Conference of the Immersive Learning Research Network (iLRN).,N/A,IEEE.,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1350594766
1354008644,Fourth International Conference on Computer Science and Educational Informatization (CSEI 2022) :16-19 Sept. 2022.,"IEEE International Conference on Computer Science and Educational Informatization; Institution of Engineering and Technology,","[IET],",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1354008644
1354181377,"Grenzen auflösen - Grenzen ziehenGrenzbearbeitungen zwischen Erziehungswissenschaft, Politik und Gesellschaft","Frank, MagnusGeier, ThomasHornberg, SabineMachold, ClaudiaOtterspeer, LukasSinger-Brodowski, MandyStošić, PatriciaGomolla, MechtildSpendrin, KarlaHallitzky, MariaKinoshita, EmiParreira do Amaral, MarceloWischmann, AnkeHaker, Christophvon Seggern, Janne",Verlag Barbara Budrich,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1354181377
1354535400,Bildungsauftrag MedienkompetenzProgrammplanung an Volkshochschulen zwischen Anspruch und Wirklichkeit /,"Hellriegel, Jan","wbv Media GmbH & Co. KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1354535400
1369670626,Transformación Digital Docente. la Gestión Sostenible de Las Organizaciones Educativas.,"Domínguez González, María de los Ángeles.; Díaz-Noguera, María Dolores.Hervás Gómez, Carlos.","Dykinson, S.L.,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1369670626
1371329815,"Distributed learning ecosystems :concepts, resources, and repositories /","Otto, Daniel,Scharnberg, Gianna,Kerres, Michael,Zawacki-Richter, Olaf,","Springer VS,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1371329815
1371899669,Berufsbildungspolitik: Strukturen - Krise - Perspektiven,"Eckelt, MarcusKetschau, Thilo J.","wbv Media GmbH & Co. KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1371899669
1371900068,Ohne Rechnen kommt man im Leben nicht weiterNumeralität als soziale Praxis aus der biographischen Perspektive älterer Menschen /,"Benz-Gydat, Melanie; Klüver, TheaPabst, Antje","wbv Media GmbH & Co. KG,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1371900068
1371995008,College Of Basic Education Researches Journal,N/A,"College of Basic Education, University of Mosul.",,N/A,2664-2808, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1371995008
1372570654,"Proceedings of the 2022 IEEE 2nd International Conference on Advanced Learning Technologies on Education & Research (ICALTER) :Lima, Peru, 16-19 November 2022 /","IEEE International Conference on Advanced Learning Technologies on Education and Research; Institute of Electrical and Electronics Engineers.Institute of Electrical and Electronics Engineers,","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1372570654
1374610187,"Digitalisierung in Studium und Lehre gemeinsam gestalten :Innovative Formate, Strategien und Netzwerke.",N/A,"Springer Fachmedien Wiesbaden :Imprint: Springer VS,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1374610187
1374861483,"Digital Literacy in der beruflichen Lehrer:innenbildung: Didaktik, Empirie und Innovation",N/A,Weka Media GMBH & Co KG,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1374861483
1374868296,Geflüchtete an gewerblich-technischen Berufsschulen unterrichten: Neue Anforderungen und Arbeitsstrategien von Lehrkräften in Tirol.,N/A,W. Bertelsmann Verlag,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1374868296
1377689466,"Networking in Education and Research :RoEduNet International Conference, 21st edition : proceedings : Sovata, September 15-16, 2022 /","RoEduNet IEEE International Conference; Gasner, Paul,; Agency ARNIEC/RoEduNet,Institute of Electrical and Electronics Engineers.Universitatea de Medicină, Farmacie, Științe și Tehnologie ""George Emil Palade"" din Târgu Mureș,Carnegie Mellon University,Universitatea Politehnică București,Institute of Electrical and Electronics Engineers.Institute of Electrical and Electronics Engineers,","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377689466
1377816291,Digital Technology in Capacity Development :Enabling Learning and Supporting Change.,"Wild, Joanna.; Nzegwu, Femi.","African Minds,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377816291
1377821437,"Proceedings, 2022 8th International Conference on Education and Technology (ICET) :digital transformation and empowering technology for future education /","International Conference on Education and Technology; Institute of Electrical and Electronics Engineers,Universitas Negeri Malang.","IEEE,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377821437
1377822204,IEEE The 16lh International Conference on Computer Science & Education (ICCSE 2021) :August 17 -19 : online conference : final program & book of abstracts /,"Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377822204
1377822314,2021 7th International Conference of the Immersive Learning Research Network (iLRN) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377822314
1377822939,"2021 Latin American Robotics Symposium (LARS), 2021 Brazilian Symposium on Robotics (SBR), and 2021 Workshop on Robotics in Education (WRE) /","Institute of Electrical and Electronics Engineers,","Institute of Electrical and Electronics Engineers,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377822939
1377822971,"2021 IEEE International Conference on Educational Technology (ICET) :June 18-20, 2021, Beijing, China /","Institute of Electrical and Electronics Engineers,","IEEE,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377822971
1377824175,2013 12th International Conference on Information Technology Based Higher Education and Training (ITHET) /,"Institute of Electrical and Electronics Engineers,","IEEE,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1377824175
1378162007,IEA international civic and citizenship education study 2022 assessment framework /,"Schulz, Wolfram,; Fraillon, Julian,Losito, Bruno,Agrusti, Gabriella,Ainley, John G.,Damiani, Valeria,Friedman, Tim,","Springer,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1378162007
1385491835,"Proceedings, 2023 International Conference on Artificial Intelligence and Education (ICAIE) :20-22 March 2023, Kobe, Japan /","International Conference on Artificial Intelligence and Education; IEEE Computer Society,","IEEE Computer Society, Conference Publishing Services,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1385491835
1385521224,"TRANSFERENCIA DEL CONOCIMIENTO EN HUMANIDADES Y CIENCIAS JURIDICAS. INNOVACION DOCENTE Y EDUCATIVA EN EL AMBITO DE LAS FILOLOGIAS, LA LENGUA Y EL DERECHO","VALERO REDONDO, MARIA; TABUENCA BENGOA, MARIA; MOL.","DYKINSON,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1385521224
1385521720,INNOVACION DIGITAL EN COMUNICACION Y EDUCACION.,"ALONSO LOPEZ, NADIA; TEROL BOLINCHES, RAUL; SIDORE.","DYKINSON,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1385521720
1386275760,The power of peer learning :fostering students' learning processes and outcomes /,"Noroozi, Omid,De Wever, Bram,","Springer,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1386275760
1388654684,"Care Work in der gesellschaftlichen TransformationBeschäftigung, Bildung, Fachdidaktik /","Braches-Chyrek, RitaFriese, Marianne","wbv Media GmbH & Co. KG,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1388654684
1388658643,Hans Tietgens und die ErwachsenenbildungGespräche über frühe wegweisende Texte /,"Gieseke, Wiltrud; Käpplinger, Bernd","wbv Media GmbH & Co. KG,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1388658643
1391693637,Reflexiones y experiencias innovadoras de educación en el nivel medio y superior en la modalidad virtual /,"Avelar Álvarez, María Esther,; Carranza Alcántar, María del Rocío,Delgado González, María del Consuelo,","Dykinson,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1391693637
1391693702,Consideraciones para implementar programas de educación virtual /,"García, Adán Guillermo Ramírez,; Turrubiates, José Refugio Cruz,","High Rate Consulting; Universidad Autónoma de Chapingo,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1391693702
1394907220,Effective use of collective peer teaching in teacher education :maximizing student learning /,"Baltzersen, Rolf K.,","Routledge, Taylor & Francis Group,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1394907220
1396180712,Technik - Kultur - Bildung :Analyse philosophischer Ansätze zum Technikbegriff im Hinblick auf eine Technische Allgemeinbildung /,"Möllers, Thomas-Hugo,","Springer VS,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1396180712
1396848418,2022 IEEE Learning with MOOCS (LWMOOCS).,N/A,IEEE.,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1396848418
1396854721,2023 Future of Educational Innovation-Workshop Series Data in Action :16-18 Jan. 2023.,"Future of Educational Innovation-Workshop Series Data in Action; Institute of Electrical and Electronics Engineers,","IEEE,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1396854721
1397574216,Reading Autobiographical Comics :a framework for educational settings /,"Oppolzer, Markus.","Peter Lang GmbH, Internationaler Verlag der Wissenschaften,",2020,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1397574216
1399424865,El Internet como herramienta básica para los nuevos entornos de aprendizaje /,"Alvarado Andino, Pedro Wilfrido,; Medina Acuña, Julio Roberto,Marriott Zurita, Gustavo Alejandro,Maruri Orellana, Ana María,Castro Mera, José Salomón,Santiesteban Naranjo, Ernan,","Editorial Tecnocientífica Americana,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1399424865
1402452953,Midwest Journal of Undergraduate Research,N/A,Midwest Journal of Undergraduate Research (MJUR),,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1402452953
1402538795,Sekretär,N/A,Deutsche Gesellschaft fuer Herpetologie und Terrarienkunde eV,,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1402538795
1402605805,Scientia et PRAXIS,N/A,Academia Mexicana de Investigacion y Docencia en Innovacion,,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1402605805
1402678374,Universidad and Ciencia,N/A,Centro de Estudio de Gestion de la Informacion y el Conociemento,,N/A,2227-2690, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1402678374
1408382927,"Cutting-edge innovations in teaching, leadership, technology, and assessment /","Abdallah, Asma,Alkaabi, Ahmed,Alriyami, Rashid Musallam,","Information Science Reference (an imprint of IGI Global),",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1408382927
1409115196,Reading improvement.,Project Innovation (Organization),[Project Innovation],1964,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1409115196
1409180570,2023 IEEE Learning with MOOCS (LWMOOCS) :11-13 Oct. 2023.,"Learning With MOOCS (Conference); Institute of Electrical and Electronics Engineers,Massachusetts Institute of Technology,","IEEE,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1409180570
1409697174,Proceedings of the 10th Focus Conference (TFC 2023).,"Makua, Manyane,Akinlolu, Mariam,Sithole, Mashango.Gumede, Phiwayinkosi.Nyondo, Cebo.Khuzwayo, Ntombikhona.Mhlongo, Mandlenkosi.","Atlantis Press (Zeger Karssen),",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1409697174
1410115923,"Reflexive mixed methods research in comparative and international education :context, complexity, and transdisciplinarity /","DeJaeghere, Joan G.,","Routledge,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410115923
1410128840,La transition numérique dans la recherche et l'enseignement supérieur à l'horizon 2040.,"Barzman, Marco.; Barzman, Marco.Gerphagnon, Mélanie.Gerphagnon, Mélanie.Mora, Olivier.Mora, Olivier.",éditions Quae,2020,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410128840
1410130504,Digital Transformation of Learning Organizations.,"Ifenthaler, Dirk.; Egloffstein, Marc.Egloffstein, Marc.Helbig, Christian.Helbig, Christian.Hofhues, Sandra.Hofhues, Sandra.Ifenthaler, Dirk.",Springer Nature,2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410130504
1410135028,Erwachsenenpädagogische DigitalisierungsforschungImpulse - Befunde - Perspektiven.,"Bolten-Bühler, Ricarda.; Bernhard-Skala, Christian.Bernhard-Skala, Christian.Bolten-Bühler, Ricarda.",wbv Media,2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410135028
1410135346,Bildungshäuser im digitalen WandelEntwicklungspotenziale für das Bildungsmanagement.,"Filzmoser, Gaby.",wbv Media,2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410135346
1410136423,Experimental Studies in Learning Technology and Child-Computer Interaction.,"Giannakos, Michail.",Springer Nature,2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410136423
1410144852,"How Computers Entered the Classroom, 1960-2000Historical Perspectives.","Flury, Carmen.; Flury, Carmen.Gleiss, Michael.Gleiss, Michael.",De Gruyter,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410144852
1410145196,Educational Data Analytics for Teachers and School Leaders.,"Mougiakou, Sofia.; Giannakos, Michail.Ifenthaler, Dirk.Papamitsiou, Zacharoula.Sampson, Demetrios.Vinatsella, Dimitra.",Springer Nature,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410145196
1410157014,"202212th International Conference on Information Technology in Medicine and Education :ITME 2022 : proceedings : Xiamen, China, 18-20 November 2022.","International Symposium on Information Technology in Medicine and Education; Minnan Science and Technology University,Xiamen da xue,IEEE Computer Society,","IEEE Computer Society,",2022,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1410157014
1411314671,2023 International Conference on Advanced Technologies for Communications (ATC) /,"Institute of Electrical and Electronics Engineers (IEEE),","Institute of Electrical and Electronics Engineers (IEEE),",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1411314671
1413862504,Pacific-Asian Education Journal.,EBSCO Publishing (Firm),Pacific Circle Consortium.,,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/1413862504
1415894048,Proceedings of the 6th International Conference on Learning Innovation and Quality Education (ICLIQE 2022).,"Salimi, Moh.Gunarhadi.Hidayah, Ratna.Nugraha, Dewanta Arya.","Atlantis Press (Zeger Karssen),",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1415894048
1415904219,"2023 International Conference on Computers, Information Processing and Advanced Education :CIPAE 2023 : proceedings : Ottawa, Canada.","International Conference on Computers, Information Processing and Advanced Education.; Institute of Electronics and Computer,IEEE Computer Society,","IEEE,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1415904219
1415905906,"Proceedings, 21st year of International Conference on Emerging eLearning Technologies and Applications :ICETA 2023 :October 26-27, Grand Hotel Starý Smokovec, High tatras Slovakia.","International Conference on Emerging eLearning Technologies and Applications.; Institute of Electrical and Electronics Engineers,","IEEE,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1415905906
1416897287,"Critically assessing the reputation of Waldorf education in academia and the public :early endeavours of expansion, 1919-1955 /","Hoffmann, Ann-Kathrin,Buck, Marc Fabian,","Routledge Taylor & Francis Group,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1416897287
1417741024,PORTRAT ERWACHSENEN- UND WEITERBILDUNG OSTERREICH.,N/A,"E-CONTENT GENERIC VENDOR,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1417741024
1417758673,Organisationsentwicklung in der HochschullehrePraxisberichte zum Qualitätspakt-Lehre-Projekt der Hochschule Magdeburg-Stendal.,"Wetzel, Christa.; Herzog, Michael.Merkt, Marianne.Lequy, Anne.Ding, Yongjian.","wbv Media GmbH & Co. KG,",2020,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1417758673
1420381907,"Rigorous reading, Florida edition :5 access points for comprehending complex texts /","Fisher, Douglas,; Frey, Nancy,Pringle Jr., Eugene,","Corwin,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1420381907
1422229212,"Critically assessing the reputation of Waldorf education in academia and the public :recent developments the world over, 1987-2004 /","Hoffmann, Ann-Kathrin,Buck, Marc Fabian,","Routledge Taylor & Francis Group,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1422229212
1423777651,Conexiones digitales :las tecnologías como puentes de aprendizaje /,"Hervás-Gómez, Carlos,Román Graván, Pedro,García Jiménez, Jesús,Argüello Gutiérrez, Catalina,","Dykinson, S.L.,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1423777651
1423777673,La alfabetización mediática y digital en el curriculum :Propuestas didácticas transformadoras /,"García Ruiz, Rosa,","Dykinson,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1423777673
1424762611,Lifewide Learning in Postdigital Societies :shedding light on emerging culturalities /,"Conti, Luisa,Lenehan, Fergal,",transcript Verlag,2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1424762611
1426287101,The Sage Handbook of Sociology of Education:,"Berends, Mark","Sage Publications Ltd,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1426287101
1427212328,Beruflichkeit - Interaktionsarbeit - KompetenzImpulse für eine kompetenzorientierte Interaktionsarbeit in der Pflege.,"Hiestand, Stefanie.; Hiestand, Stefanie.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427212328
1427212491,ERiK-Methodological Report IIIConceptualisation and Design of the ERiK-Surveys 2022.,"Schacht, Diana D.; Gedon, Benjamin.Gilg, Jakob J.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427212491
1427215518,Fachdidaktik ArbeitslehreGrundlagen und Impulse.,"Bartsch, Silke.; Bartsch, Silke.Friese, Marianne.Friese, Marianne.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427215518
1427216623,Reziproke Durchlässigkeit zwischen beruflicher und akademischer BildungNeue Anforderungen an das Fachschul- und Hochschulsystem.,"Pascoe, Clarissa.; Friese, Marianne.Friese, Marianne.Jenewein, Klaus.Jenewein, Klaus.Müller, Mattia Lisa.Zechiel, Olga.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427216623
1427220422,Reparaturbildung gestaltenErfahrungsberichte & Anregungen für Lehrende.,"Klose, Janina.; Beyeler, Laura.Meißner, Magdalena.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427220422
1427220425,Peer Learning in der beruflichen AusbildungPotenziale und Auswirkungen auf Lernumgebungen in Betrieb und Berufsschule.,"Struck, Philipp.; Friese, Marianne.Friese, Marianne.Jenewein, Klaus.Jenewein, Klaus.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427220425
1427220519,"Berufskundelehrpersonen und ihr professionelles SelbstverständnisEine Analyse im Rahmen der Ausbildung von Automatik-, Elektroinstallations- und Informatiklernenden in der Schweiz.","Degen, Daniel.; Friese, Marianne.Friese, Marianne.Jenewein, Klaus.Jenewein, Klaus.",wbv Media,2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1427220519
1429724044,Enseñar con el Cómic  :DINÁMICAS TRANSVERSALES Y ESPECÍFICAS DEL AULA.,"Pons, Álvaro,","Dykinson, S.L.,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1429724044
1429724846,Teoría y Práctica de la Participación Familiar en Los Centros Educativos. Orientaciones para la Formación Docente.,"Galián, Begoña.; Hernández-Prados, María Ángeles.","Dykinson, S.L.,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1429724846
1429725959,Enseñar con el Cómic  :INVESTIGACIÓN Y APLICACIONES.,"Rodrigo Segura, Francesc Josep.; Méndez Cabrera, Jerónimo.Fajkisová, Dominika.","Dykinson, S.L.,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1429725959
1432159711,Digitale Lerntechnologien :Von der Mystifizierung zur reflektierten Gestaltung von EdTech /,"Hartong, Sigrid,Renz, André,","Transcript Verlag,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1432159711
1432784999,PISA 2022 Ergebnisse (Band I)Lernstände und Bildungsgerechtigkeit /,"Organisation for Economic Co-operation and Development,","wbv Media GmbH & Co. KG,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1432784999
1432785876,Berufs- und Wirtschaftspädagogik im selbstkritischen Diskurs,"Beck, KlausSeifried, Jürgen","wbv Media GmbH & Co. KG,",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1432785876
1433156836,"Digital transformation in educational organizations :leadership, innovation and industry 4.0 /","Poszytek, Paweł,","Routledge,",2024,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1433156836
1433164264,"Proceedings, 2023 13th International Conference on Information Technology in Medicine and Education (ITME 2023) :Wuyishan, China, 24-26 November 2023.","International Conference on Information Technology in Medicine and Education; IEEE Computer Society,CPS (Conference Publishing Services),","IEEE Computer Society Conference Publishing Services (CPS),",2023,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1433164264
1433689081,Das Internet der Dinge für Bildung nutzbar machen :Gestaltung von Smart Learning Environments auf Basis eines interdisziplinären Diskurses /,"Freigang, Sirkka,","Springer VS,",2021,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/1433689081
